EBITDA,Free Cash Flow,Total Cash,Total Revenue,Revenue/sh,Enterprise Value,Enterprise To Revenue,Enterprise To EBITDA,Sharpe Ratio,Div Payout Ratio,Consecutive Yrs Div Increase,ROE,ROA,Beneish M,Altman Z,S&P 500 Member,Dow Jones Member,Industry,Sector,Company,Symbol,Risk Score,Risk Category
50416476.0,-7266095.0,15640245.0,2313199.0,0.08,47174808.0,20.394,5.7445,0.3457650839,0.3399999999999999,0,-0.774,-0.653,-2.43,0.05,0,0,Biotechnology,Healthcare,"Dyadic International, Inc.",DYAI,7,High
3384999936.0,3273125120.0,2232999936.0,145770449999.9992,423.0874999999991,61126156288.0,0.228,18.058,0.8024763228,0.132,0,-1.123,0.033,-2.62,5.19,1,0,Medical Distribution,Healthcare,McKesson Corporation,MCK,-13,Low
-37019000.0,-9918125.0,118454000.0,302783008.0,6.66,1837176704.0,6.068,-49.628,0.6388418138,0.3399999999999999,0,-0.121,-0.095,-2.6,8.94,0,0,Medical Instruments & Supplies,Healthcare,"AtriCure, Inc.",ATRC,-3,Low
42340436.0,13241744.0,198138400.0,434574048.0,3.33,781527488.0,1.798,18.458,0.3457650839,0.3399999999999999,0,0.2633,0.0948,-1.41,6.86,0,0,Medical Care Facilities,Healthcare,DocGo Inc.,DCGO,-3,Low
-509702419.52,-538828096.0,2597392896.0,146300000.0,2.79,18764607488.0,128.261,-22.072,0.3457650839,0.3399999999999999,0,-0.355,-0.31,8.34,21.38149999999986,0,0,Biotechnology,Healthcare,argenx SE,ARGX,-3,Low
-15420000.0,-22427500.0,204368992.0,806366976.0,21.58,6665709056.0,8.266,-83.93912,0.5026595093,0.3399999999999999,0,-0.032,-0.023,-1.06,15.51,0,0,Medical Devices,Healthcare,"Penumbra, Inc.",PEN,-3,Low
-28793936.0,-16633774.0,66932832.0,481052000.0,9.07,100194144.0,2.402,-3.48,0.5491992397,0.3399999999999999,0,-0.626,-0.4679999999999999,-2.43,2.03,0,0,Biotechnology,Healthcare,Celcuity Inc.,CELC,0,Medium
2760000000.0,1420749952.0,1360999936.0,14307000320.0,75.7,48842178560.0,3.414,17.696,0.71428223,0.3399999999999999,0,0.209,0.048,-2.61,2.19,1,0,Diagnostics & Research,Healthcare,"IQVIA Holdings, Inc.",IQV,-7,Low
-39944000.0,-35374000.0,58083000.0,51439000.0,1.85,1335423488.0,25.961,-33.432,0.7286276065,0.3399999999999999,0,-0.46,-0.259,0.09,11.35,0,0,Medical Devices,Healthcare,"TransMedics Group, Inc.",TMDX,1,Medium
16268000.0,14410875.0,40031000.0,54378000.0,8.04,237953872.0,4.376,14.627,0.3457650839,0.3399999999999999,0,0.292,0.258,-2.57,18.84,0,0,Medical Devices,Healthcare,"Semler Scientific, Inc.",SMLR,1,Medium
76452000.0,81609248.0,120917000.0,904878016.0,57.29,1736722560.0,1.919,22.717,0.7676694616,0.3399999999999999,0,0.075,0.046,-2.78,4.57,0,0,Medical Care Facilities,Healthcare,Addus HomeCare Corporation,ADUS,-3,Low
50416476.0,1698562.5,128150676.0,481052000.0,9.07,595886208.0,2.402,5.7445,0.8222136221,0.3879999999999999,0,0.072,0.067,-2.2,21.38149999999986,0,0,Health Information Services,Healthcare,"Simulations Plus, Inc.",SLP,-3,Low
-93642000.0,-49852624.0,45401000.0,9870000.0,0.3,30334254.0,3.073,-0.324,-0.137122796,0.3399999999999999,0,-1.869,-0.921,-1.16,-12.12,0,0,Biotechnology,Healthcare,"Spero Therapeutics, Inc.",SPRO,7,High
-38879164.0,-24321750.0,73303224.0,188429.0,0.01,-31092602.0,-4.44914,0.8,0.1923631268,0.3399999999999999,0,-0.753,-0.465,-6.02,2.03,0,0,Biotechnology,Healthcare,Corbus Pharmaceuticals Holdings,CRBP,4,High
-41460000.0,-2262875.0,72030000.0,13228000.0,0.08,125638368.0,9.498,-3.03,0.2467331214,0.3399999999999999,0,-0.574,-0.3339999999999999,-1.43,-2.46,0,0,Biotechnology,Healthcare,"Lineage Cell Therapeutics, Inc.",LCTX,7,High
-25876000.0,-20907376.0,30780000.0,66126000.0,7.68,3370860.0,0.051,-0.13,-0.234997599,0.3399999999999999,0,-3.37453,-0.562,-2.96,-9.44,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,"Rockwell Medical, Inc.",RMTI,7,High
21840095723.519997,9961339740.159954,10129000448.0,57168998400.0,22.61,195179519999.9988,4.708,11.462,0.74419096,0.4579999999999999,0,0.366,0.143,-2.48,4.7,1,0,Drug Manufacturers-General,Healthcare,"Merck & Company, Inc.",MRK,-13,Low
3277400064.0,2516885504.0,9253399552.0,8350400000.0,32.64,71398965248.0,8.55,21.785,0.6271522479,0.3399999999999999,0,0.285,0.218,-2.71,14.47,1,0,Biotechnology,Healthcare,Vertex Pharmaceuticals Incorpor,VRTX,-10,Low
5884000.0,-3291250.0,1604000.0,42041000.0,11.56,84938184.0,2.02,14.435,0.3457650839,0.3399999999999999,0,0.168,0.085,-1.86,3.71,0,0,Medical Instruments & Supplies,Healthcare,"Pro-Dex, Inc.",PDEX,1,Medium
12522000384.0,3988375040.0,4887000064.0,44038000640.0,14.34,195179519999.9988,4.655,16.371,0.3457650839,0.3399999999999999,0,0.0559999999999999,0.021,-2.39,2.42,0,0,Drug Manufacturers-General,Healthcare,Astrazeneca PLC,AZN,-3,Low
-82975000.0,-42706124.0,162883008.0,14785000.0,0.13,-85919704.0,-4.44914,1.035,0.3628922944,0.3399999999999999,0,-0.512,-0.43,-3.39,-3.28,0,0,Biotechnology,Healthcare,Solid Biosciences Inc.,SLDB,7,High
-130470000.0,-88546000.0,81012000.0,5196000.0,0.04,173398800.0,33.372,-1.329,0.2281819562,0.3399999999999999,0,-1.712,-0.8220000000000001,16.190599999999993,-5.91,0,0,Biotechnology,Healthcare,"Ardelyx, Inc.",ARDX,7,High
-71292000.0,-38468752.0,104673000.0,12864000.0,0.27,18857460.0,1.466,-0.265,0.3457650839,0.3399999999999999,0,-0.645,-0.504,-6.6006,-3.06,0,0,Biotechnology,Healthcare,"Finch Therapeutics Group, Inc.",FNCH,7,High
12023000064.0,7303750144.0,6898999808.0,42039001088.0,16.78,118056000000.0,2.808,9.819,0.3457650839,0.3399999999999999,0,0.109,0.062,-2.24,1.96,0,0,Drug Manufacturers-General,Healthcare,Sanofi,SNY,-3,Low
509416000.0,698160768.0,2919107072.0,2000930048.0,12.97,22799960064.0,11.395,44.757,0.735670174,0.3399999999999999,0,0.125,0.098,-2.81,21.38149999999986,0,0,Health Information Services,Healthcare,Veeva Systems Inc.,VEEV,-6,Low
458200000.0,1791750016.0,490400000.0,4343799808.0,32.4,9167441920.0,2.11,20.008,-0.115534289,0.3399999999999999,0,-0.022,-0.01,-2.3,0.78,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,Perrigo Company plc,PRGO,0,Medium
10142999552.0,9961339740.159954,35901001728.0,145770449999.9992,423.0874999999991,115071000000.0,0.751,11.345,0.3457650839,0.193,2,0.173,0.062,-3.31,2.03,1,0,Healthcare Plans,Healthcare,"Elevance Health, Inc.",ELV,-13,Low
133912000.0,33307876.0,244952992.0,1257650048.0,28.56,3809930752.0,3.029,28.451,0.720150127,0.3399999999999999,0,0.043,0.022,-2.06,2.41,0,0,Health Information Services,Healthcare,"Omnicell, Inc.",OMCL,-3,Low
291324000.0,176019376.0,208899008.0,3715735040.0,20.63,6546163200.0,1.762,22.47,0.9081711607,0.3399999999999999,0,0.142,0.061,-2.58,3.61,0,0,Medical Care Facilities,Healthcare,"Option Care Health, Inc.",OPCH,-6,Low
536910016.0,147357504.0,128368000.0,2449411072.0,27.45,9001494528.0,3.675,16.765,0.6920229637,0.3399999999999999,0,0.108,0.0579999999999999,-2.38,2.98,0,0,Medical Care Facilities,Healthcare,"Acadia Healthcare Company, Inc.",ACHC,-3,Low
2296616960.0,889929984.0,363094016.0,11626598400.0,117.3,22293630976.0,1.917,9.707,0.4005892912,0.3399999999999999,0,0.994,0.04,-2.76,1.35,1,0,Medical Care Facilities,Healthcare,DaVita Inc.,DVA,-4,Low
-391710016.0,1698562.5,23209000.0,481052000.0,9.07,595886208.0,2.402,5.7445,0.8610454592,0.3399999999999999,0,0.038,0.011,-2.43,2.03,0,0,Biotechnology,Healthcare,Biohaven Ltd.,BHVN,0,Medium
184276992.0,42517000.0,33354000.0,1068574976.0,35.91,3377291264.0,3.161,18.327,0.6270148825,0.3399999999999999,0,-0.1119999999999999,-0.042,-2.43,1.88,0,0,Medical Devices,Healthcare,CONMED Corporation,CNMD,-3,Low
-455296992.0,-245201504.0,542795008.0,334313984.0,4.85,2249287936.0,6.728,-4.94,0.2187003765,0.3399999999999999,0,-0.946,-0.4639999999999999,-3.37,-1.19,0,0,Biotechnology,Healthcare,Ultragenyx Pharmaceutical Inc.,RARE,3,Medium
-219708000.0,-161722624.0,527591008.0,184210000.0,3.54,1437491968.0,7.804,-6.543,0.7168406812,0.3399999999999999,0,-0.281,-0.2319999999999999,-2.17,3.18,0,0,Diagnostics & Research,Healthcare,Twist Bioscience Corporation,TWST,-3,Low
-388936000.0,-214215872.0,212439008.0,481052000.0,9.07,155753344.0,2.402,-0.4,0.3222574108,0.3399999999999999,0,-1.167,-0.925,-2.43,2.03,0,0,Biotechnology,Healthcare,Allakos Inc.,ALLK,0,Medium
6576000000.0,6158374912.0,17178000384.0,133308000000.0,229.42,52213452800.0,0.392,7.94,0.6042865029,0.3399999999999999,0,0.076,0.025,-2.72,2.57,1,0,Healthcare Plans,Healthcare,Centene Corporation,CNC,-13,Low
-13538000.0,-7442250.0,38443000.0,481052000.0,9.07,-6686319.0,2.402,0.494,0.3457650839,0.3399999999999999,0,-0.3339999999999999,-0.321,-3.79,2.03,0,0,Biotechnology,Healthcare,DiaMedica Therapeutics Inc.,DMAC,0,Medium
-413731488.0,1698562.5,74984000.0,437008000.0,10.0,7092419584.0,16.229,-17.143,0.3457650839,0.3399999999999999,0,0.262,-0.049,-2.37,-0.88,0,0,Medical Care Facilities,Healthcare,Concord Medical Services Holdin,CCM,3,Medium
-103805000.0,-65571500.0,26303000.0,91978000.0,10.7,129611984.0,1.409,-1.249,0.4539190721,0.3399999999999999,0,0.1119999999999999,-0.059,-3.71,-10.47,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,"TherapeuticsMD, Inc.",TXMD,7,High
10227000320.0,4160250112.0,5175000064.0,145770449999.9992,423.0874999999991,125425000000.0,0.7,12.264,0.4511162007,0.206,0,0.144,0.044,-6.6006,2.03,1,0,Healthcare Plans,Healthcare,Cigna Corporation,CI,-10,Low
-22876000.0,-6914125.0,278176000.0,245251008.0,13.49,984428544.0,4.014,-43.033,0.6239973964,0.3399999999999999,0,-2.257,-0.2239999999999999,-2.15,1.56,0,0,Medical Devices,Healthcare,"Cutera, Inc.",CUTR,3,Medium
681500032.0,1698562.5,128150676.0,17348999168.0,19.66,11500253184.0,0.663,16.875,0.3457650839,0.3399999999999999,0,-0.093,0.011,-2.14,0.87,0,0,Medical Devices,Healthcare,Koninklijke Philips N.V. NY Reg,PHG,0,Medium
186564000.0,87465128.0,99170000.0,1364800000.0,25.12,2603692288.0,1.908,13.956,0.6157166736,0.3399999999999999,0,0.027,0.004,-2.43,0.99,0,0,Diagnostics & Research,Healthcare,"RadNet, Inc.",RDNT,0,Medium
50416476.0,-16885000.0,189911008.0,481052000.0,9.07,96613088.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,-0.182,-0.177,-2.43,2.03,0,0,Biotechnology,Healthcare,"Acumen Pharmaceuticals, Inc.",ABOS,0,Medium
803000.0,168676624.0,580966976.0,1173368064.0,7.23,3564488192.0,3.038,103.55501999999976,-0.088628273,0.3399999999999999,0,-0.12,-0.065,-3.0,2.28,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,Alkermes plc,ALKS,-3,Low
20194000.0,8683500.0,83705000.0,40975000.0,3.61,105416576.0,2.573,5.22,0.3457650839,0.3399999999999999,0,0.073,0.064,-3.07,-2.25,0,0,Biotechnology,Healthcare,XOMA Corporation,XOMA,7,High
-83886000.0,-38538124.0,248603008.0,6141000.0,0.1,709364160.0,115.513,-8.456,0.3870373753,0.3399999999999999,0,-0.3939999999999999,-0.321,-1.89,9.68,0,0,Diagnostics & Research,Healthcare,"Aclaris Therapeutics, Inc.",ACRS,1,Medium
849011968.0,478914752.0,354310016.0,1174640000.0,1.83,6206516224.0,5.284,7.31,-0.28745349,0.3399999999999999,0,0.043,0.012,-2.54,0.48,0,0,Health Information Services,Healthcare,MultiPlan Corporation,MPLN,0,Medium
208767008.0,84368128.0,51481000.0,1136057984.0,20.05,3884286976.0,3.419,18.606,0.5062379389,0.3399999999999999,0,0.0579999999999999,0.038,-2.55,5.81,0,0,Medical Instruments & Supplies,Healthcare,"Merit Medical Systems, Inc.",MMSI,-6,Low
2359000064.0,1605299968.0,2394299904.0,5226200064.0,20.68,16974740480.0,3.248,7.196,0.5475072667,0.3399999999999999,0,0.271,0.14,-3.28,4.42,1,0,Medical Instruments & Supplies,Healthcare,"Hologic, Inc.",HOLX,-10,Low
-13903000.0,-19419624.0,28574000.0,45441000.0,0.99,55183476.0,1.214,-3.969,0.3457650839,0.3399999999999999,0,0.038,-0.1109,-1.13,-8.79,0,0,Biotechnology,Healthcare,"Protalix BioTherapeutics, Inc.",PLX,7,High
-134144000.0,-66087752.0,450257984.0,481052000.0,9.07,617225984.0,2.402,-4.601,0.5240064052,0.3399999999999999,0,-0.293,-0.278,-2.43,2.03,0,0,Biotechnology,Healthcare,"Kura Oncology, Inc.",KURA,0,Medium
985097984.0,405112640.0,201332992.0,3688047104.0,72.9,13887266816.0,3.765,14.097,0.7126462011,0.3399999999999999,0,0.168,0.06,-2.38,2.47,1,0,Diagnostics & Research,Healthcare,Charles River Laboratories Inte,CRL,-7,Low
-51261000.0,-23052250.0,13212000.0,27553000.0,8.12,60677640.0,2.202,-1.184,0.3457650839,0.3399999999999999,0,1.6675499999999912,-1.31077,-2.57,-13.5942,0,0,Diagnostics & Research,Healthcare,"T2 Biosystems, Inc.",TTOO,7,High
16099999744.0,9961339740.159954,19103000576.0,52262998016.0,23.69,180000000000.0,3.437,11.158,0.3457650839,0.327,0,0.345,0.175,-2.74,3.12,0,0,Drug Manufacturers-General,Healthcare,Novartis AG,NVS,-9,Low
-204074000.0,-49195624.0,436351008.0,512400992.0,3.18,2168304128.0,4.232,-10.625,0.2467979888,0.3399999999999999,0,-0.471,-0.342,-2.79,3.46,0,0,Biotechnology,Healthcare,ACADIA Pharmaceuticals Inc.,ACAD,-3,Low
-8325000.0,-6193375.0,17966000.0,55660000.0,3.51,21661356.0,0.389,-2.602,0.3457650839,0.3399999999999999,0,-0.431,-0.1889999999999999,-2.09,-0.13,0,0,Medical Devices,Healthcare,IRIDEX Corporation,IRIX,7,High
2541733888.0,902335232.0,1024672000.0,18393438208.0,31.38,22358282240.0,1.216,8.796,0.3457650839,0.3399999999999999,4,0.0745,0.0296,-2.47,1.33,0,0,Medical Care Facilities,Healthcare,Fresenius Medical Care AG,FMS,0,Medium
-394000.0,8403875.0,10036000.0,32914000.0,0.96,25372652.0,0.771,-64.398,0.3457650839,0.3399999999999999,0,-0.267,-0.12,-2.7,-5.02,0,0,Medical Devices,Healthcare,"Strata Skin Sciences, Inc.",SSKN,7,High
-138363344.0,1698562.5,172689584.0,283135584.0,9.96,18499562.0,0.065,-0.134,0.3457650839,0.3399999999999999,0,1.6675499999999912,-1.283,-1.21,-1.27,0,0,Diagnostics & Research,Healthcare,Prenetics Global Limited,PRE,3,Medium
-509702419.52,114354376.0,3271638016.0,2982732032.0,14.19,-1847048204.8,-0.713,3.753,0.3457650839,0.3399999999999999,0,-0.4589999999999999,-0.139,-0.86,2.03,0,0,Healthcare Plans,Healthcare,"Oscar Health, Inc.",OSCR,-3,Low
698905024.0,-680247872.0,549092992.0,5206578176.0,3.82,19379456000.0,3.722,27.728,0.3457650839,0.3399999999999999,0,0.0182,0.0155,-1.62,0.79,0,0,Drug Manufacturers-General,Healthcare,"Grifols, S.A.",GRFS,0,Medium
-200992992.0,-78919872.0,513204992.0,366000.0,0.01,328532896.0,133.02822999999944,-1.635,0.5025578024,0.3399999999999999,0,-0.76,-0.522,-2.43,0.17,0,0,Biotechnology,Healthcare,"IGM Biosciences, Inc.",IGMS,7,High
-226116992.0,-67849504.0,630068992.0,263720992.0,0.99,451869664.0,1.713,-1.998,-0.936187696,0.3399999999999999,0,-0.221,-0.193,-2.58,2.54,0,0,Health Information Services,Healthcare,American Well Corporation,AMWL,0,Medium
-92302736.0,-36189828.0,184756000.0,3475356.0,0.08,366102048.0,105.342,-3.966,0.0452290139,0.3399999999999999,0,-0.444,-0.405,-3.37,19.04,0,0,Biotechnology,Healthcare,"Altimmune, Inc.",ALT,1,Medium
-222706000.0,-102460872.0,461432992.0,27255000.0,0.37,1351331328.0,49.581,-6.068,-0.061698037,0.3399999999999999,0,-0.42,-0.34,-3.23,7.07,0,0,Biotechnology,Healthcare,"Revolution Medicines, Inc.",RVMD,1,Medium
93226704.0,57866976.0,114530928.0,147409760.0,2.0,555991424.0,3.772,5.964,0.694891375,0.3399999999999999,0,0.659,0.3060599999999995,3.49,14.16,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,SIGA Technologies Inc.,SIGA,-3,Low
67458000.0,101631872.0,147935008.0,240420000.0,14.33,1447439744.0,6.02,21.457,0.1225301234,0.3399999999999999,0,-0.026,-0.019,-2.82,3.75,0,0,Biotechnology,Healthcare,Ligand Pharmaceuticals Incorpor,LGND,-3,Low
-175692000.0,-118777624.0,586025984.0,151152992.0,1.8,3812228096.0,25.221,-21.698,0.8329152508,0.3399999999999999,0,-2.477,-0.318,8.53,0.79,0,0,Biotechnology,Healthcare,"Cytokinetics, Incorporated",CYTK,3,Medium
58830000.0,-66214376.0,2183251968.0,554870016.0,7.42,1223309568.0,2.205,20.794,-0.421759452,0.046,0,0.7340000000000001,0.3060599999999995,1.23,8.15,0,0,Medical Instruments & Supplies,Healthcare,"Azenta, Inc.",AZTA,-3,Low
-290643008.0,-163323376.0,331311008.0,71811000.0,0.73,173649184.0,2.418,-0.597,0.1319591053,0.3399999999999999,0,-1.042,-0.5920000000000001,2.45,-6.55,0,0,Biotechnology,Healthcare,"Atara Biotherapeutics, Inc.",ATRA,7,High
-15570000.0,-10018125.0,45137000.0,19087000.0,0.85,215976560.0,11.315,-13.871,-0.398004057,0.3399999999999999,0,-0.366,-0.264,-1.79,3.37,0,0,Medical Devices,Healthcare,ClearPoint Neuro Inc.,CLPT,1,Medium
247883008.0,89933128.0,214948000.0,1026126016.0,20.07,4766081536.0,4.645,19.227,0.4026077614,0.3399999999999999,0,0.1159999999999999,0.047,-2.8,3.33,0,0,Medical Instruments & Supplies,Healthcare,Haemonetics Corporation,HAE,-6,Low
40116000.0,-14902125.0,5576000.0,272651008.0,36.15,801694208.0,2.94,19.984,0.9816497101,0.3399999999999999,0,0.177,0.099,-2.21,5.23,0,0,Medical Devices,Healthcare,"UFP Technologies, Inc.",UFPT,-3,Low
-509702419.52,-200247120.0,728044032.0,1938402048.0,11.15,7933811200.0,4.093,-14.733,0.4627520886,0.3399999999999999,0,-0.221,-0.111,-2.92,0.99,0,0,Diagnostics & Research,Healthcare,Exact Sciences Corporation,EXAS,0,Medium
-17015000.0,-13412875.0,41772000.0,188429.0,0.01,-13262392.0,-4.44914,0.779,0.3457650839,0.3399999999999999,0,-0.421,-0.4,-3.95,-9.21,0,0,Biotechnology,Healthcare,AIM ImmunoTech Inc.,AIM,7,High
630112000.0,-40200500.0,134157000.0,6278320128.0,48.84,8313473024.0,1.324,13.194,0.4944160402,0.178,0,0.158,0.023,-2.3,1.43,0,0,Medical Care Facilities,Healthcare,Select Medical Holdings Corpora,SEM,0,Medium
31216000.0,36569500.0,51844000.0,262628000.0,8.5,697011712.0,2.654,22.329,0.2370883498,0.3399999999999999,0,0.0279999999999999,0.019,-2.86,3.84,0,0,Health Information Services,Healthcare,"HealthStream, Inc.",HSTM,-3,Low
324041984.0,74206872.0,218000000.0,1504452992.0,27.37,7875132416.0,5.235,24.303,0.460210621,0.3399999999999999,0,0.122,0.07,-1.97,4.38,0,0,Medical Instruments & Supplies,Healthcare,Masimo Corporation,MASI,-6,Low
50416476.0,1698562.5,128150676.0,481052000.0,60.07,9731151872.0,2.402,5.7445,0.4160027093,0.155,0,0.108,0.061,-2.49,4.03,1,0,Medical Instruments & Supplies,Healthcare,Teleflex Incorporated,TFX,-7,Low
2336000.0,3739250.0,8058000.0,51601000.0,3.9,99476144.0,1.928,42.584,0.3457650839,0.3399999999999999,0,0.012,0.003,-3.5,0.07,0,0,Biotechnology,Healthcare,"Champions Oncology, Inc.",CSBR,7,High
3343000064.0,1698562.5,276000000.0,12567000064.0,8.8,68579524608.0,5.457,20.514,0.4382687197,0.3399999999999999,0,0.035,0.019,-2.33,3.31,1,0,Medical Devices,Healthcare,Boston Scientific Corporation,BSX,-10,Low
659187968.0,217440880.0,1855682944.0,2804730112.0,93.98,10789836800.0,3.847,16.368,0.6661256865,0.3399999999999999,0,-0.586,-0.424,-2.65,1.43,1,0,Medical Devices,Healthcare,"Bio-Rad Laboratories, Inc.",BIO,-4,Low
6261000.0,-40967248.0,32650000.0,204074000.0,41.69,784026176.0,3.842,103.55501999999976,0.3457650839,0.3399999999999999,0,0.823,-0.078,-3.25,-0.48,0,0,Medical Care Facilities,Healthcare,"Sonida Senior Living, Inc.",SNDA,3,Medium
111326000.0,133468376.0,500164000.0,1521748992.0,12.85,1343917952.0,0.883,12.072,0.3790895637,0.3399999999999999,0,0.047,0.0289999999999999,-2.81,4.44,0,0,Health Information Services,Healthcare,Allscripts Healthcare Solutions,MDRX,-6,Low
-35626000.0,-150785504.0,95784000.0,265423008.0,3.68,227422656.0,0.857,-6.384,-0.03259072,0.3399999999999999,0,-0.123,-0.1,-1.95,2.74,0,0,Medical Instruments & Supplies,Healthcare,"OraSure Technologies, Inc.",OSUR,0,Medium
-68503000.0,-244307248.0,490643008.0,613560000.0,1.2,2363265280.0,3.852,-34.499,0.3457650839,0.3399999999999999,0,-0.113,-0.09,-2.44,0.65,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,"Tilray Brands, Inc. - Class 2",TLRY,3,Medium
-24273000.0,-13477875.0,12244000.0,481052000.0,9.07,121841512.0,2.402,-5.02,0.3457650839,0.3399999999999999,0,-2.364,-1.166,-2.43,2.03,0,0,Biotechnology,Healthcare,Brainstorm Cell Therapeutics In,BCLI,0,Medium
1782300032.0,1102475008.0,1515800064.0,5354999808.0,8.6,52953260032.0,9.889,29.711,0.2353652123,0.3399999999999999,0,0.245,0.172,-2.36,14.0,1,0,Medical Devices,Healthcare,Edwards Lifesciences Corporatio,EW,-10,Low
-34007000.0,-21872250.0,76387000.0,44296000.0,2.6,-1742723.0,-0.039,0.051,0.3457650839,0.3399999999999999,0,-0.5720000000000001,-0.353,-2.58,-2.74,0,0,Diagnostics & Research,Healthcare,Exagen Inc.,XGN,7,High
50416476.0,-1452688.0,8868282.0,481052000.0,9.07,1709769.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,-0.4479999999999999,-0.4029999999999999,-2.43,2.03,0,0,Biotechnology,Healthcare,"Protagenic Therapeutics, Inc.",PTIX,0,Medium
-15651000.0,-17766876.0,90113000.0,135015008.0,2.08,335861760.0,2.488,-21.459,0.555813915,0.3399999999999999,0,-0.196,-0.131,-3.32,0.35,0,0,Biotechnology,Healthcare,"Codexis, Inc.",CDXS,3,Medium
50416476.0,-14811000.0,24178000.0,481052000.0,9.07,93236000.0,2.402,5.7445,0.5401472144,0.3399999999999999,0,1.6675499999999912,-1.19,-2.43,2.03,0,0,Biotechnology,Healthcare,Galectin Therapeutics Inc.,GALT,0,Medium
29215000.0,60257376.0,347871008.0,194068992.0,2.0,2097705856.0,10.809,71.802,-1.10518364212,0.3399999999999999,0,-0.0289999999999999,-0.012,-2.49,1.26,0,0,Health Information Services,Healthcare,Definitive Healthcare Corp.,DH,3,Medium
363572992.0,192784128.0,35869000.0,1094690048.0,21.77,4182172928.0,3.82,11.503,0.3583577316,0.3399999999999999,0,0.132,0.057,-2.49,2.06,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,Prestige Consumer Healthcare In,PBH,-3,Low
131042000.0,63508500.0,254171008.0,364286016.0,6.22,2984256256.0,8.192,22.773,0.9925826797069996,0.3399999999999999,0,0.628,0.304,-1.81,7.38,0,0,Biotechnology,Healthcare,"Harmony Biosciences Holdings, I",HRMY,-3,Low
216708992.0,-20208500.0,285590016.0,1780711040.0,79.1,5047848960.0,2.835,23.293,0.2444622868,0.3399999999999999,0,-0.02,-0.01,-1.93,1.81,0,0,Medical Instruments & Supplies,Healthcare,"ICU Medical, Inc.",ICUI,-3,Low
-143850000.0,-72532128.0,177594000.0,481052000.0,9.07,88915568.0,2.402,-0.618,-0.670985778,0.3399999999999999,0,-0.6729999999999999,-0.541,-2.43,2.03,0,0,Biotechnology,Healthcare,"Annexon, Inc.",ANNX,0,Medium
1541723008.0,505887616.0,431500000.0,2762351104.0,61.69,8293299200.0,3.002,5.379,0.7793314149,0.3399999999999999,0,0.23,0.141,-1.55,2.06,0,0,Medical Instruments & Supplies,Healthcare,QuidelOrtho Corporation,QDEL,-3,Low
50416476.0,-3886346.0,16463569.0,481052000.0,9.07,8639252.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,-0.655,-0.591,-2.43,2.03,0,0,Biotechnology,Healthcare,Monopar Therapeutics Inc.,MNPR,0,Medium
-39089000.0,-34388876.0,17695000.0,49900000.0,1.2,85933136.0,1.722,-2.198,0.3457650839,0.3399999999999999,0,0.748,-1.253,-6.6006,-10.56,0,0,Drug Manufacturers-Specialty & Generic,Healthcare,"Aquestive Therapeutics, Inc.",AQST,7,High
